"Date and time","SMV340200 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340201 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340202 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340203 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340204 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340205 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340206 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340207 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340208 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340209 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340210 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340211 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340212 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340213 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340230 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340232 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340233 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340234 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340262 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","SMV340263 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","idrac-9DQGPV3 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","idrac-BDQGPV3 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","idrac-CDQGPV3 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","idrac-DDQGPV3 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)","idrac-FDQGPV3 - System Net Airflow (CFM, Avg. over last 15 min) (CFM)"
"2025-06-12T10:15:00-03:00","172.368716","172.01105","172.205556","172.832402","189.78836","172.411003","172.093922","172.961326","172.571429","172.664836","173.171271","173.538889","172.027624","172.39779","174","172.760737","172.532967","172.25","193.478723","172.445054","172.622222","172.519641","172.308981","172.288377","172.781421"
"2025-06-12T10:30:00-03:00","172.370166","172.171271","172.093922","172.497238","189.395722","172.480967","172","172.866667","172.167598","172.837806","172.773481","173.131148","172","172.414364","172","173.92638","172.568306","172.32967","190.12234","172.305556","172.845303","172.753038","172.507192","172.229287","172.879121"
"2025-06-12T10:45:00-03:00","172.370166","172.288889","172.258242","172.636871","177.721926","172.519901","172.061111","172.820652","172.272222","172.313211","173.370166","173.092897","172","172.684782","264","181.57764","172.590164","172.36413","177.792553","172.272222","173.120879","172.604863","172.566987","172.134672","172.458563"
"2025-06-12T11:00:00-03:00","172.116022","172.342541","172.082873","172.781421","185.02139","172.453552","172.061111","172.826087","172.546448","172.510776","172.878453","172.854749","172","172.36612","201","256.962963","172.89071","172.41989","197.867724","172.222222","172.832402","172.665637","172.482143","172.366667","172.692308"
"2025-06-12T11:15:00-03:00","172.272222","172.044444","172.172222","172.448088","218.956284","172.506748","172.038674","173.578379","173.381216","172.601826","174.394594","172.762431","172","172.697802","202","253.914634","172.607734","172.266667","234.406417","172.391061","172.624309","172.743399","172.42553","172.565562","172.61413"
"2025-06-12T11:30:00-03:00","172.544444","172.144444","172.165746","172.759777","228.282609","172.928078","172.115384","173.743169","172.755556","172.337017","173.820652","172.813187","172.038889","172.406593","178","214.932099","172.722222","172.497238","234.459893","172.254143","172.843576","172.386594","172.326748","172.647406","172.675978"
"2025-06-12T11:45:00-03:00","172.349727","172.038889","172.153847","172.325967","193.373684","173.869711","172.055556","173.558011","173.274726","172.646317","172.850829","172.705556","172.044199","172.453039","185","205.813664","172.767956","172.263737","185.650793","172.5","172.867403","172.647804","172.161917","172.472222","172.475676"
"2025-06-12T12:00:00-03:00","172.138121","172.25","172.134078","172.39011","196.190477","173.977561","172.393442","174.147541","172.956044","172.493427","172.945054","173.438889","172.027778","172.723757","180","233.358024","172.961111","172.438889","197.539682","172.546961","172.640884","172.681191","172.543226","172.29014","172.722826"
"2025-06-12T12:15:00-03:00","172.154697","172.060773","172.166667","172.644444","208.390374","173.999626","172.220994","174.535136","173.576923","172.45446","172.535911","172.913043","172.149171","172.505494","196","229.96319","172.554946","172.26776","221.539682","172.425414","172.734807","172.479623","172.332447","172.256633","172.785714"
"2025-06-12T12:30:00-03:00","172.203297","172.093922","172.171271","172.516483","219.005348","172.642842","172.167598","173.762162","172.637362","172.352453","172.905556","173.055249","172.044444","172.67033","186","248.88957","172.331492","172.626373","196.835107","172.121547","172.752748","172.846549","172.324176","172.261111","172.467033"
"2025-06-12T12:45:00-03:00","172.149171","172.088398","172.298342","172.453039","222.700534","172.261773","172","174.459017","172.510989","172.167087","172.342541","173.043716","172","172.45055","190","207.354038","172.561111","172.452514","210.571429","172.342541","172.574586","172.566079","172.411458","172.295069","172.849162"
"2025-06-12T13:00:00-03:00","172.099448","172.106146","172.255556","172.533333","213.663158","172.659599","172.066667","174.244566","172.561111","172.50921","172.571429","173.428571","172","172.564246","197","196.38125","172.558011","172.527472","193.047369","172.435754","172.879121","172.545633","172.448987","172.471243","172.307692"
"2025-06-12T13:15:00-03:00","172.205556","172.094444","172.377049","172.513661","212.824468","172.733694","172.104972","173.816217","172.685083","172.296089","173.103826","172.9779","172.038674","172.566667","175","235.815951","172.480447","172.104972","197.925926","172.469613","172.888268","172.518694","172.155486","172.446166","173.059782"
"2025-06-12T13:30:00-03:00","172.134078","172.121547","172.093922","172.417582","173.652174","172.677838","172.077348","173.945054","172.466667","172.306522","172.734807","173.355191","172.0221","172.411111","212","211.576687","172.617487","172.161111","217.634921","172.377778","172.928177","172.78275","172.375678","172.388336","172.305556"
"2025-06-12T13:45:00-03:00","172.148351","172.104972","172","172.346369","182.604278","172.758794","172.120879","174.20765","172.298342","172.434961","172.803279","173.79235","172.01105","172.60989","224","212.447852","172.770492","172.209944","204.810527","172.701087","172.406593","172.33685","172.435792","172.52454","172.762431"
"2025-06-12T14:00:00-03:00","172.370166","172.143647","172.049723","172.483517","213.804233","173.03487","172.303868","173.978261","172.541437","172.510406","172.541437","173.905556","172.1","172.513812","178","230.073171","172.606558","172.565218","202.026456","172.222222","172.414364","172.684037","172.488006","172.603959","172.726776"
"2025-06-12T14:15:00-03:00","172.022222","172","172","172.56044","218.096774","174.737982","172.005556","174.221621","172.45055","172.460563","173.093407","173.731183","172.022222","172.338889","173","225.638037","172.298342","172.22905","212.712766","173.098361","172.662983","172.601093","172.554317","172.501168","172.083333"
"2025-06-12T14:30:00-03:00","172.033149","172.016667","172.044444","172.483517","209.126984","174.950781","172.171271","174.786886","172.651933","172.410949","172.480447","174.844086","172.01105","172.5847","174","173.703703","172.453039","172.306011","190.888889","172.618784","172.502762","172.56254","172.31047","172.544373","172.161111"
"2025-06-12T14:45:00-03:00","172.144444","172.027624","172","172.320224","187.714286","174.99864","172.083333","173.497268","172.827027","172.4793","173.546448","174.874317","172.044199","172.521978","178","186.177914","172.628416","172.143647","179.62766","172.576923","173","172.465317","172.355174","172.335948","172.067416"
"2025-06-12T15:00:00-03:00","172.368132","172.044444","172.083333","172.569061","180.259259","175.011006","172.149171","173.679348","172.637362","172.636811","173.325967","175.827027","172.027624","172.622222","173","207.117284","172.955556","172.244444","179.920212","172.622222","172.798882","172.695798","172.301029","172.615462","172.508288"
"2025-06-12T15:15:00-03:00","172.088398","172.120879","172.060773","172.472528","205.47619","173.716221","172.188889","174.164836","172.861879","172.420846","172.5","174.651933","172.038889","172.251397","182","231.462963","172.79558","172.393442","213.164021","172.693989","172.614526","172.623111","172.424879","172.361668","172.165746"
"2025-06-12T15:30:00-03:00","172.104972","172","172.005556","172.712707","212.111111","172.589426","172.072222","174.277174","172.612022","172.994271","172.441989","173.875","172","172.423077","175","210.080746","173.10929","172.220994","207.492063","173.278689","172.469613","172.823121","172.515401","172.541731","172.248619"
"2025-06-12T15:45:00-03:00","172.21547","172.060773","172.094444","172.639344","180.925926","172.877267","172.016667","174.972973","172.714286","172.680627","173.130434","175.989304","172.099448","172.563536","173","194.981481","172.604396","172.406593","182.351063","174.185792","172.78022","172.4541","172.265533","172.423343","172.236263"
"2025-06-12T16:00:00-03:00","172.322404","172.055556","172.392266","172.412088","181.328042","172.734907","172.071823","174.374331","172.98895","172.4522","172.505556","175.68617","172","172.830601","180","205.333333","173.054644","172.637362","184.331551","174.318681","172.603352","172.395741","172.415586","172.467316","172.835164"
"2025-06-12T16:15:00-03:00","172.198896","172.005524","172","172.441989","198.470588","172.563891","172.044444","173.853261","172.878453","172.842897","172.491712","176.925926","172.351649","172.640884","177","227.598766","172.858696","172.544444","179.486772","173.983333","172.455556","172.331374","172.496789","172.474377","172.166667"
"2025-06-12T16:30:00-03:00","172.161111","172.005556","172.033333","172.375691","190.375661","173.997577","172","174.209944","172.690608","172.651632","172.603261","175.733696","172","172.491803","174","212.203703","172.684782","172.453039","183.361702","172.824176","172.815642","172.734249","172.421734","172.527851","172.088398"
"2025-06-12T16:45:00-03:00","172.237569","172.033149","172.061111","172.277778","188.021052","173.999679","172","173.989071","172.929348","172.468699","172.38674","176.403226","172.311111","172.284153","174","208.428571","172.747252","172.36612","182.48421","172.745857","172.867403","172.54955","172.407974","172.817988","173.608696"
"2025-06-12T17:00:00-03:00","172.153847","172.066667","172.258242","172.513661","182.808511","174.127013","172.105556","174.156757","172.874317","172.86851","172.830601","174.767568","172.385474","172.788043","175","198.445122","173.174863","172.978022","187.116402","173.320652","172.918478","172.51655","172.24914","172.428278","172.38674"
"2025-06-12T17:15:00-03:00","172.165746","172.005587","172.044444","172.322404","188.021277","174.02743","172.066299","173.181319","172.786886","173.115384","172.686813","174.263737","172.425414","172.502762","183","250.202454","173.027472","172.722222","182.428571","173.95082","172.469613","172.261847","172.200252","172.522211","172.272222"
"2025-06-12T17:30:00-03:00","172.005556","172.0221","172.016574","172.194444","191.52381","174.001061","172.077348","173.957219","172.629834","172.868977","173.644809","173.873627","172.0221","172.629834","184","226.708074","172.794444","172.39779","186.89418","173.148351","172.565934","172.573401","172.33001","172.287783","172.729282"
"2025-06-12T17:45:00-03:00","172.061111","172.055556","172.082873","172.222222","180.862433","174.116116","172.033333","173.077778","172.361111","172.582741","172.594444","173.762431","172.127778","172.338798","197","182.006173","172.901099","172.329609","187.465609","172.811111","172.424581","172.34381","172.508067","172.587386","172.945356"
"2025-06-12T18:00:00-03:00","172.144444","172.066667","172.027472","172.38674","181.714286","174.108387","172.067039","173.192308","172.593407","172.806113","172.779006","174.054644","172.127778","172.337017","176","199.833333","173.043243","172.382513","182.756613","172.945356","173.543956","172.807037","172.569612","172.704206","172.955801"
"2025-06-12T18:15:00-03:00","172.25","172.177778","172.061111","172.372222","200.568421","174.006021","172.25","173.016667","172.820652","172.60034","172.627778","174.281081","172.225274","172.467033","193","236.372671","173.149171","172.296703","195.227513","174.401099","172.815218","172.686744","172.628669","172.54409","172.155556"
"2025-06-12T18:30:00-03:00","172.164836","172.181319","172.005556","172.416667","194.010582","174.000669","172.49162","173.735136","172.648351","172.390129","172.786886","175.345946","172.082873","172.394444","180","209.12963","173.038461","172.502762","190.486772","173.453039","172.722222","172.094779","172.365949","172.711781","172.238889"
"2025-06-12T18:45:00-03:00","172.0221","172.1","172.060773","172.44382","188.005263","174.02221","172.066667","173.288043","172.633333","172.455986","173.146739","174.562162","172.011111","172.335164","175","195.478528","172.745857","172.416667","183.026738","173.934782","172.758242","172.736902","172.244988","172.325122","172.585636"
"2025-06-12T19:00:00-03:00","172","172.022347","172.144444","172.627778","182.047619","174.000247","172.054946","173.510989","172.729282","172.703911","172.612022","174.786886","172.011111","172.575419","199","209.783951","172.788043","173.021858","180.40107","173.285714","172.524862","172.459444","172.636088","172.49168","172.230337"
"2025-06-12T19:15:00-03:00","172.230769","172.082873","172.138889","172.538889","194.957672","174.000017","172.105556","173.918478","172.863388","172.5428","172.912088","174.335136","172.238889","172.311111","176","210.621951","172.827778","172.266667","179.894737","174.266667","172.961749","172.831531","172.308379","172.706722","173.815218"
"2025-06-12T19:30:00-03:00","172.088889","172.236263","172.082873","172.251367","187.915344","174.12778","172.2","173.551912","172.644809","172.535987","172.797814","175.342246","172.005524","172.335164","174","201.45122","172.47541","172.483696","184.867021","173.723757","172.522222","172.505494","172.55376","172.386527","172.565934"
"2025-06-12T19:45:00-03:00","172.087912","172.055556","172.171271","172.595506","189.5291","174.012068","172.061111","173.683333","172.877778","172.51178","173.730769","180.638298","172.033149","172.527472","174","174.248447","172.811111","172.368132","178.139038","174.076502","172.734807","172.763918","172.462811","172.65068","172.662983"
"2025-06-12T20:00:00-03:00","172.311111","172.094444","172.1","172.377778","185.857143","174.00181","172.132597","173.978261","172.530387","173.239593","172.79235","176.352941","172.05","172.413043","177","196.766871","173","172.611111","182.984127","174.694444","172.535519","172.6835","172.338707","172.425414","172.227778"
"2025-06-12T20:15:00-03:00","172.110498","172.291209","172.116022","172.714286","200.542553","174.379429","172.088398","174.10215","172.626373","172.755352","172.933333","178.475676","172.202186","172.5","174","210.901234","172.830601","172.60221","188.026456","175.061111","172.961111","172.721867","172.704918","172.926541","172.587912"
"2025-06-12T20:30:00-03:00","172.098901","172.166667","172.033149","172.541437","189.846561","173.384101","172.033333","174.14054","172.78022","172.820143","172.618784","183.668421","172.016667","172.679558","179","197.851852","172.906593","172.745857","188.449736","174.094444","172.28022","172.878453","172.391371","172.681836","173.147541"
"2025-06-12T20:45:00-03:00","172.072222","172.005556","172.122222","172.519553","181.857143","172.96429","172.161111","173.824176","172.955801","172.577686","173.194444","178.302702","172.027778","172.662983","186","193.558282","172.655738","172.27933","183.798942","174.364641","172.511111","172.766144","172.703731","172.626207","172.75"
"2025-06-12T21:00:00-03:00","172.172222","172.065934","172.10929","172.318681","181","173.709017","172.171271","175.467033","173.032967","173.483271","172.895028","174.543478","172.044199","173.032787","180","213.612121","172.889502","172.681319","179.435483","173.912088","172.664804","172.954001","172.756498","172.782853","172.127072"
"2025-06-12T21:15:00-03:00","172.165746","172.217877","172.027778","172.511111","196.47619","174.821688","172.132597","173.89071","172.67033","172.617487","172.796703","173.491803","172.033333","172.729282","177","223.006173","173.362162","172.408602","184.026456","174","172.502762","172.845236","172.268733","172.434066","172.258242"
"2025-06-12T21:30:00-03:00","172.186813","172.122906","172.005524","172.587912","194.21164","174.966319","172.132597","174.420766","172.612022","172.778451","172.672222","174.431694","172.121547","172.781421","175","236.416149","172.955801","173.715847","188.812834","173.276243","172.961111","172.703617","172.447438","172.574114","172.298342"
"2025-06-12T21:45:00-03:00","172.301676","172.088889","172.082873","172.467033","189.513228","175.048608","172.038674","174.157609","172.361111","172.67711","172.967213","174.677596","172.104972","172.427778","174","196.154321","172.839779","173.005406","179.851063","172.9","172.505618","172.459017","172.332166","172.806416","172.45055"
"2025-06-12T22:00:00-03:00","172.241758","172.093407","172.038674","172.424581","186.513228","175.005371","172.208791","173.928571","172.748633","172.935301","173.027472","174.048649","172.072626","172.425414","187","185.876543","173.733696","172.640884","184.262032","173.296703","172.569832","172.724317","172.488857","172.21247","172.252748"
"2025-06-12T22:15:00-03:00","172.137362","172.154697","172.01105","172.333333","182.132979","175.000866","172.076923","174.225274","172.65","172.921937","172.791209","173.646739","172.309782","172.353932","256","203.242236","172.705556","172.796703","180.426316","173.065934","172.940218","172.715847","172.411111","172.639236","172.441989"
"2025-06-12T22:30:00-03:00","172.116022","172.060773","172.033149","172.311111","196.619048","175.000004","172.060773","174.263737","172.633333","172.465732","174.467391","174.27957","172.127778","172.292818","181","208.490798","172.679558","172.674033","184.058201","172.918033","172.562841","172.662983","172.226519","172.428946","172.187846"
"2025-06-12T22:45:00-03:00","172.195531","172.1","172.061111","172.225274","188.212766","175","172.143647","174.38172","172.834254","172.814023","172.846994","173.377778","172.044444","172.615384","178","210.440993","173.139664","172.425414","186.164893","173.337017","172.530727","172.905494","172.439551","172.659356","172.751381"
"2025-06-12T23:00:00-03:00","172.255556","172.093922","172.153006","172.351956","184.878307","175","172.027624","173.438889","172.611111","172.775068","173.190218","173.180328","172.060773","172.857923","183","222.945122","172.712707","172.718232","180.268421","173.254143","172.791209","172.741819","172.155556","172.481614","172.868132"
"2025-06-12T23:15:00-03:00","172.324022","172.038889","172.033333","172.277778","198.867724","175","172.011111","173.544444","172.544444","172.615028","172.851649","173.181319","172.067039","172.622951","190","247.685186","172.879121","172.38587","204.3","173.117319","172.627778","172.912667","172.094938","172.653442","172.994566"
"2025-06-12T23:30:00-03:00","172.115384","172.172222","172","172.519337","228.07027","175","172.287293","173.781421","172.620112","172.738962","172.510989","172.988889","172.087912","172.208791","176","244.625767","173.054644","172.261111","204.179894","173.17033","172.572222","172.81941","172.428547","172.36023","172.561111"
"2025-06-12T23:45:00-03:00","172.061111","172.122222","172.033149","172.38674","223.89785","175.027933","172.082873","173.387978","172.61326","172.334599","172.59116","173.01105","172","172.583333","172","211.631902","173.478022","172.363129","201.409574","173.06044","172.425414","172.683088","172.517758","172.2622","172.955801"
"2025-06-13T00:00:00-03:00","172.220994","172.227778","172.044444","172.298342","206.430851","175.031463","172.198896","173.545946","172.793296","172.639593","172.411111","174.972528","172.255556","172.624309","185","214.617284","172.740331","172.357143","183.521506","173.021978","172.379121","173.354136","172.520109","172.714296","172.813187"
"2025-06-13T00:15:00-03:00","172.172222","172.227778","172.011111","172.435754","217.61828","175.005069","172.0221","173.417112","172.483517","172.399119","172.629834","172.574586","172","172.58011","173","247.539878","172.692308","172.298342","202.968421","173.005556","173.081967","172.979968","172.401762","172.653969","172.790056"
"2025-06-13T00:30:00-03:00","172.060773","172.177778","172.066299","172.472528","221.824468","175.000028","172.083333","173.087912","172.538461","172.405471","172.407609","172.659341","172","172.288889","286","254.63354","172.862638","172.353261","201.645502","172.879781","172.611111","172.634806","172.289659","173.240437","172.361111"
"2025-06-13T00:45:00-03:00","172.195531","172.15847","172.173184","172.385474","227.484042","175.000002","172.187846","172.983696","172.624309","172.469613","172.077348","172.619566","172","172.303868","270","258.490683","173.021858","172.263737","193.44385","172.840659","172.631284","172.575218","172.313736","172.685282","172.579234"
"2025-06-13T01:00:00-03:00","172.016667","172.105556","172.198896","172.353591","229.390374","175","172.197802","173.44086","172.752748","172.383333","172.359116","172.359116","172.005556","172.552487","177","244.395062","172.78022","173.353261","192.094737","173.21547","172.872928","172.900029","172.477232","172.621493","172.414364"
"2025-06-13T01:15:00-03:00","172.060773","172.066667","172.055249","172.307692","221.744681","175","172.066299","173.486487","172.642857","172.218981","172.442623","172.355556","172.5","172.475138","172","245.58642","172.40884","173.60215","193.597883","175.65946","172.55","172.588463","172.305556","172.873577","172.697802"
"2025-06-13T01:30:00-03:00","172.126373","172.385474","172","172.346369","203.856383","175","172.011111","173.430939","172.740331","172.356772","172.225274","172.571429","172.686813","172.71978","178","182.21118","172.342541","173.425414","179.696809","172.866667","172.38674","172.683333","172.668816","172.651762","172.364641"
"2025-06-13T01:45:00-03:00","172.153847","172.016574","172.143647","172.289618","181.31383","175","172.15847","172.956284","173.744566","172.415628","172.796703","172.208791","172.077778","172.43956","175","185.184049","172.628416","172.945652","182.058823","172.82967","172.516667","172.287912","172.52233","172.469946","172.566667"
"2025-06-13T02:00:00-03:00","172.033149","172.15","172.049723","172.372222","180.614973","175","172","173.175824","172.585636","172.353886","172.418994","172.393442","172.038674","172.782123","194","184.78882","172.607734","172.793296","181.804233","172.544444","172.387978","172.607734","172.777596","172.38972","172.579234"
"2025-06-13T02:15:00-03:00","172.022222","172.038461","172.1","172.144444","179.198924","175","172.18232","173.010989","173.187846","172.22686","172.311111","172.585636","172.144444","172.247252","173","180.91358","172.624309","172.284153","180.505377","173.071429","172.366667","172.711982","172.610194","172.620653","172.519337"
"2025-06-13T02:30:00-03:00","172.027778","172.027624","172.133333","172.148351","180.080214","175","173.04945","173.315218","173.382513","172.303499","172.187846","172.55","172.01105","172.574586","173","173.822086","172.917127","172.39011","179.063492","172.455556","172.335164","172.848312","172.734499","172.442398","172.60221"
"2025-06-13T02:45:00-03:00","172.15847","172.066667","172.234972","172.416667","177.629032","175","172.099448","172.762431","173.434066","172.305447","172.188889","172.628416","172.2","172.362638","182","174.386503","172.582418","172.543478","178.641711","173.586957","172.413408","172.594668","172.286036","172.251063","172.472222"
"2025-06-13T03:00:00-03:00","172.116667","172.133333","172.403314","172.309392","180.06383","175","172.0221","174.469613","172.741573","172.176059","172.331492","172.604396","172","172.469613","173","173.719512","172.5","172.532967","180.666667","172.659218","172.278689","173","172.381769","172.653893","172.923498"
"2025-06-13T03:15:00-03:00","172.165746","172.144444","172.127072","172.337017","182.068421","175","172.033149","173.147541","172.777174","172.41855","172.776537","172.576923","172.072222","172.505494","173","174.590062","172.636871","172.453039","179.12766","172.630434","172.208791","172.694444","172.489809","172.291548","172.779006"
"2025-06-13T03:30:00-03:00","172.077778","172.027624","172","172.344444","179.553191","175","172.033149","173.172973","172.65","172.056197","172.655556","172.611111","172","172.346153","179","174.02439","172.56044","172.642458","182.850268","172.642857","172.294444","172.523898","172.679707","172.530054","172.527472"
"2025-06-13T03:45:00-03:00","172.071823","172.149171","172.005556","172.505494","179.702128","175","172.005524","173.138121","173.357143","172.134647","172.516667","172.708791","172","172.344262","180","173.730061","172.359116","172.57377","180.2","172.505494","172.883333","172.583468","172.821312","172.162546","172.557377"
"2025-06-13T04:00:00-03:00","172.294444","172.127778","172.038889","172.287293","182.297872","175","172.027778","172.695652","172.571429","172.535221","172.694444","172.586021","172.033333","172.604396","182","174.5","172.642857","172.527174","181.666667","172.840659","173.165746","172.649821","172.805624","172.338614","172.596686"
"2025-06-13T04:15:00-03:00","172.22905","172.077348","172","172.32967","180.743316","175","172","172.777778","174.027027","172.434286","172.491712","172.505556","172.044444","172.335164","179","174.308642","172.505556","172.366667","178.839572","172.444444","172.729282","172.783052","172.302352","172.356083","172.726257"
"2025-06-13T04:30:00-03:00","172.165746","172.099448","172.126373","172.657459","184.830688","175","172.027624","172.911602","172.95055","172.730707","172.672222","172.77095","172","172.285714","182","174.271604","172.494506","172.403314","188.634921","172.294444","172.845303","172.693526","172.217608","172.510172","172.524862"
"2025-06-13T04:45:00-03:00","172.372222","172.116022","172.216667","172.433333","179.166667","175","172","173.119566","172.894444","172.26073","172.581522","172.756906","172.066667","172.466667","174","174.814814","172.448088","172.55","185.171123","172.18232","172.769231","172.638081","172.310186","172.916491","173.473118"
"2025-06-13T05:00:00-03:00","172.208791","172.244444","172.105556","172.417582","188.888889","175.061111","172.149171","172.906078","172.707182","172.448462","172.755556","172.972678","172.033333","173.016217","193","173.582822","172.765028","172.583333","179.645161","172.475138","172.686813","172.543484","172.564462","172.540744","173.127072"
"2025-06-13T05:15:00-03:00","172.143647","172.222222","172","172.133333","192.26455","175.005771","172.05","172.905556","172.447513","172.571152","172.183333","172.551912","172.076923","172.519553","176","173.343558","172.513967","172.291209","192.069149","172.535519","172.516667","173.23805","173.535911","172.756913","172.524862"
"2025-06-13T05:30:00-03:00","172.379121","172.01105","172.06044","172.272222","183.138298","175.002084","172.072222","172.884616","172.565934","172.525934","172.7","173.164836","172","172.646409","175","173.116564","172.606558","172.648351","189.563158","172.160221","172.243094","172.749538","172.234131","172.532967","172.255556"
"2025-06-13T05:45:00-03:00","172.20442","172.027624","172.065934","172.208791","219.972376","175.000426","172.066299","173.252688","173.043956","172.644444","172.76087","173.421621","172.055249","172.572222","173","172.339507","172.491803","172.583333","233.505434","172.277778","172.27933","172.801043","172.54008","172.490953","172.489011"
"2025-06-13T06:00:00-03:00","172.480663","172.668508","172.436464","172.851649","190.395722","175.183352","172.162011","173.301676","173.818681","172.731358","172.256831","173.587912","172.01105","172.759563","173","174.209877","172.601093","172.464481","189.845744","172.642857","172.256831","172.65669","172.7677","172.722222","172.351649"
"2025-06-13T06:15:00-03:00","172.165746","172","172","172.164836","221.101063","174.150371","172.116022","172.761111","172.791209","172.473964","172.203297","173.677596","172.093922","172.422222","184","174.869566","172.765028","172.431694","212.811828","172.530387","172.5","172.529187","173.380787","172.54945","173.164836"
"2025-06-13T06:30:00-03:00","172.361111","172.176796","172.142857","172.18232","201.760638","174.060066","172.005524","173.054348","172.81768","172.474846","172.543956","173.874317","172.038674","172.532967","258","173.737804","172.696132","172.127072","200.097298","172.337017","172.385474","172.51991","172.329643","172.451096","172.597766"
"2025-06-13T06:45:00-03:00","172.258242","172.166667","172.016574","172.05","180.15873","174.073458","172.088398","172.763737","173.464089","172.239291","173.016667","173.933701","172","172.754099","174","173.87037","172.701658","172.211111","181.691489","172.427778","172.447513","172.650601","172.485267","172.173222","172.624309"
"2025-06-13T07:00:00-03:00","172.162011","172.066667","172.1","172.382513","184.787234","173.127337","172.677596","172.972528","173.357143","172.679084","172.596686","173.655738","172.1","172.748633","173","172.98773","172.475138","172.441989","186.359789","172.551912","172.743017","172.684203","172.438494","172.46696","172.527778"
"2025-06-13T07:15:00-03:00","172.225274","172.038674","172.038889","172.15","198.761904","173.087669","172.232044","173.273224","172.606558","172.431758","172.945054","173.641304","172.10989","172.342541","174","174.276073","172.731843","172.391061","188.973118","172.672131","172.655556","172.674378","172.208497","172.632619","172.618784"
"2025-06-13T07:30:00-03:00","172.265193","172","172.01105","172.455556","184.68617","172.973434","172.01105","173.404371","173.491892","172.55461","172.722222","173.401099","172","172.721311","173","173.251533","172.648351","172.171271","188.287234","172.516483","172.677778","172.609431","172.355917","172.728189","172.45055"
"2025-06-13T07:45:00-03:00","172.083333","172.033333","172","172.127778","183.52381","172.951276","172.022347","173.142077","172.759563","172.363238","172.197802","174.206522","172","172.527472","186","174.42236","172.574586","172.270718","178.572192","172.4153","172.543956","172.540556","172.485411","172.60989","172.469273"
"2025-06-13T08:00:00-03:00","172.15","172.116022","172.116022","172.187846","177.37037","172.877778","172.237569","173.348067","172.791209","172.456054","173.080646","173.842391","172.005524","173.032609","176","173.296297","172.737704","172.226519","177.272728","172.530054","172.491803","172.236337","172.413043","172.397832","172.513812"
"2025-06-13T08:15:00-03:00","172.166667","172.10989","172.016574","172.153847","181.611702","172.990423","172.077778","173.42623","172.355191","172.145863","173.25","173.737704","172.011111","172.588889","185","173.251533","172.605556","172.252748","182.016043","172.901099","172.535911","172.507301","172.21333","172.61326","172.617487"
"2025-06-13T08:30:00-03:00","172.005556","172.044199","172.122222","172.189944","176.446809","172.932067","172.121547","173.357143","172.226519","172.402626","173.093922","173.381216","172","172.635359","185","174.030488","172.68306","172.259669","176.736559","172.632432","172.624309","172.519486","172.164936","172.310633","172.619566"
"2025-06-13T08:45:00-03:00","172.043956","172.172222","172.105556","172.0221","179.210527","172.945093","172.502793","172.988889","172.396648","172.569279","172.181319","173.652174","172","172.765028","176","174.97546","172.752688","172.38674","180.26738","172.427778","172.546961","172.331492","172.186762","172.344262","172.767956"
"2025-06-13T09:00:00-03:00","172.044444","172.183333","172.18232","172.28022","177.529412","172.908569","172.044199","173.31694","172.394444","172.447348","172.612022","173.922222","172.016574","172.730769","191","175.666667","172.486188","172.274726","178.478723","172.55","172.502824","172.619298","172.464089","172.489992","172.554946"
"2025-06-13T09:15:00-03:00","172.055556","172.038674","172.072222","172.266667","181.281081","172.996938","172.072222","173.163043","172.607734","172.607586","172.797814","174.612903","172.027624","172.807692","185","173.90625","172.516667","172.174863","202.153439","172.685083","172.711957","172.638099","173.675264","172.488556","172.874317"
"2025-06-13T09:30:00-03:00","172.214286","172.016574","172.083333","172.181319","194.228723","172.911146","172.184358","172.895028","172.662983","172.39646","172.382022","173.755434","172","172.398907","173","173.462963","172.524862","172.447513","189.835979","172.685083","172.711957","172.773757","172.410777","172.583479","172.565934"
